Age,Attrition,BusinessTravel,DailyRate,Department_x,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole_x,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Name,Department_y,JobRole_y,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility
29,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1,1753,4,Male,70,4,2,Healthcare Representative,3,Single,6294,23060,8,Y,Yes,12,3,4,80,0,10,5,4,3,2,0,2,Dhanuk Roy,Sales,Account Manager,67,73.56,87.41,3.4,83.74,55,4.3,10,No
30,No,Travel_Rarely,979,Sales,15,2,Marketing,1,1754,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7,Tarini Deo,Sales,Sales Executive,80,76.85,98.94,4.3,93.5,45,4.8,26,No
34,No,Travel_Rarely,181,Research & Development,2,4,Medical,1,1755,4,Male,97,4,1,Research Scientist,4,Married,2932,5586,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2,Dhruv Devi,Finance,Accountant,80,73.07,98.99,3.6,79.75,39,4.2,22,No
33,No,Non-Travel,1283,Sales,2,3,Marketing,1,1756,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7,Jivika Dube,Sales,Business Development,95,91.57,99.9,3.2,98.03,44,3.9,22,No
49,No,Travel_Rarely,1313,Sales,11,4,Marketing,1,1757,4,Female,80,3,2,Sales Executive,4,Single,4507,8191,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4,Rania Wali,HR,HR Manager,87,80.77,91.48,4.4,91.9,39,3.7,0,No
33,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1758,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0,Jayan Borah,Marketing,Content Strategist,86,64.12,86.85,4.3,80.67,42,4.9,12,Yes
38,No,Travel_Frequently,594,Research & Development,2,2,Medical,1,1760,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5,Indranil Singh,IT,Data Analyst,79,89.21,94.8,4.2,79.29,51,4.5,14,No
31,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1,1761,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,Y,No,13,3,1,80,3,10,2,3,1,0,0,0,Divyansh Bobal,Marketing,Marketing Executive,64,85.06,88.6,4.1,81.81,38,5.0,4,No
29,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1,1762,4,Female,91,2,1,Research Scientist,1,Divorced,2109,10007,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0,Riya Lad,Marketing,Content Strategist,70,80.64,86.24,3.9,78.1,45,4.8,13,No
30,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1,1763,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7,Raghav Sarkar,Sales,Account Manager,59,72.5,80.69,4.6,74.64,45,3.3,21,No
32,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1,1764,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7,Ivan Bajaj,Finance,Auditor,65,61.74,93.01,3.5,70.6,55,4.1,23,No
38,No,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0,Oorja Banik,HR,Employee Relations,51,66.78,76.07,3.3,96.74,45,4.9,11,No
43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1,1767,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0,Parinaaz Sengupta,Marketing,Marketing Executive,56,69.99,83.24,4.7,87.37,41,3.6,15,No
42,No,Travel_Rarely,855,Research & Development,12,3,Medical,1,1768,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4,Sana Apte,Finance,Auditor,99,70.44,96.99,4.7,94.95,36,3.3,22,No
55,No,Travel_Rarely,478,Research & Development,2,3,Medical,1,1770,3,Male,60,2,5,Research Director,1,Married,19038,19805,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0,Mishti Kara,HR,HR Manager,92,89.27,96.6,3.1,98.36,40,4.7,3,Yes
33,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1,1771,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7,Jivika Talwar,Finance,Financial Analyst,55,81.78,87.17,3.3,71.38,38,3.5,12,No
41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,1772,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4,Nehmat Bali,Finance,Auditor,94,75.79,85.01,4.5,74.44,46,3.5,18,No
34,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7,Jayesh Srivastava,Sales,Business Development,53,76.01,97.84,3.1,88.01,51,4.7,28,No
53,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2,Gatik Batta,IT,Cybersecurity Specialist,65,60.69,94.65,3.0,91.8,43,3.5,18,No
43,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1,1778,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8,Anay Sur,IT,Data Analyst,57,70.64,85.62,3.6,73.93,42,3.6,4,No
34,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2,Dhruv Lad,Finance,Accountant,53,77.12,76.64,3.5,97.64,37,4.4,15,No
21,Yes,Travel_Rarely,337,Sales,7,1,Marketing,1,1780,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0,Seher Kala,HR,Employee Relations,53,79.23,98.62,3.8,81.39,44,3.2,30,No
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4,Saanvi Walia,Finance,Financial Analyst,58,71.98,79.6,3.5,76.95,36,3.6,6,No
22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0,Ryan Amble,Sales,Account Manager,85,64.99,80.11,4.9,73.61,42,4.1,24,No
31,No,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,Alia Vyas,Marketing,SEO Specialist,70,94.43,93.67,4.6,83.27,38,3.6,2,No
51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,13116,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2,Kismat Basak,IT,Data Analyst,70,87.26,99.18,4.2,88.71,38,3.5,14,No
37,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3,Khushi Sehgal,Marketing,Content Strategist,62,87.73,75.64,4.2,95.44,47,4.1,1,No
46,No,Travel_Rarely,734,Research & Development,2,4,Medical,1,1789,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,Advika Mani,HR,Recruitment Specialist,53,89.26,91.59,4.6,72.87,35,4.3,13,No
36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,1790,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7,Kartik Basu,Marketing,Marketing Executive,81,94.98,89.72,4.3,80.63,41,4.0,24,No
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3,Onkar Dara,HR,Recruitment Specialist,96,81.56,92.17,4.8,92.74,40,4.9,17,Yes
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7,Suhana Dube,HR,Recruitment Specialist,69,71.91,90.09,3.3,76.49,47,3.7,5,No
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7,Misha Bail,IT,Software Engineer,66,76.72,88.43,4.0,86.11,41,4.6,6,No
33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6,Alia Chana,HR,HR Manager,89,64.69,84.51,3.0,94.85,37,3.4,10,No
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3,Oorja Gour,Finance,Auditor,67,71.85,98.15,4.5,92.87,39,4.8,15,No
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2,Siya Lanka,Sales,Account Manager,82,75.65,83.76,4.5,94.95,35,3.2,28,No
46,No,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2,Zara Arora,Finance,Financial Analyst,87,72.05,91.58,5.0,80.35,55,3.9,26,No
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,1802,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2,Sara Kamdar,IT,Data Analyst,66,94.01,94.25,4.4,75.91,52,3.1,17,No
42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,1,1803,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0,Pari Krish,Marketing,Content Strategist,80,72.35,85.73,4.2,99.47,46,3.1,4,No
35,No,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7,Hridaan Kapoor,HR,Recruitment Specialist,66,71.87,76.4,4.3,87.99,36,3.4,7,No
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8,Pihu Dua,Marketing,SEO Specialist,98,67.65,81.62,3.5,76.33,49,4.9,12,Yes
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7,Dhanush Chaudhary,HR,Employee Relations,56,71.1,80.48,4.5,77.66,53,3.2,19,No
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,Tarini Batta,IT,Cybersecurity Specialist,83,77.4,86.09,3.9,84.31,49,4.8,2,No
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2,Shanaya Borra,HR,HR Manager,95,73.62,81.12,3.8,86.89,36,4.5,30,Yes
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2,Shaan Wadhwa,Marketing,Content Strategist,56,75.49,96.85,4.0,80.04,44,3.5,11,No
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,Nayantara Hora,Marketing,Marketing Executive,53,94.03,90.92,5.0,98.71,36,3.0,6,No
41,No,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,Taran Chahal,HR,HR Manager,57,73.04,86.14,4.3,93.1,42,4.7,18,No
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2,Kismat Badami,HR,HR Manager,56,93.25,87.21,4.5,80.48,39,4.4,1,No
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4,Stuvan Viswanathan,Marketing,Content Strategist,84,92.99,83.05,4.5,76.37,39,5.0,8,No
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7,Kimaya Basu,Finance,Financial Analyst,92,94.51,78.42,3.5,90.0,36,3.7,6,No
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3,Hunar Bhattacharyya,Finance,Accountant,86,85.0,94.63,3.8,94.7,38,3.8,14,No
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8,Arnav Bahl,Marketing,Marketing Executive,69,91.03,90.26,3.6,84.23,51,3.0,13,No
58,No,Non-Travel,350,Sales,2,3,Medical,1,1824,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14,Kashvi Sood,Sales,Account Manager,78,94.43,82.67,3.2,73.3,42,3.4,17,No
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3,Yuvraj  Sinha,HR,HR Manager,51,88.61,85.15,4.5,73.2,39,4.3,12,No
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10,Nayantara Ranganathan,Finance,Auditor,55,90.61,80.08,4.7,97.45,54,3.2,16,No
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7,Aaryahi Gaba,Marketing,SEO Specialist,60,63.05,85.97,4.5,84.94,44,4.2,30,No
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7,Tiya Cheema,Finance,Accountant,81,83.33,78.66,4.3,91.83,51,5.0,7,No
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,Mishti Vala,Sales,Business Development,66,63.78,99.71,3.3,81.08,45,4.5,7,No
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2,Madhup Thaman,Finance,Auditor,87,67.49,92.71,3.3,73.17,43,4.4,29,Yes
38,No,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3,Aniruddh Dada,Marketing,SEO Specialist,63,89.66,78.05,4.5,77.49,35,3.5,2,No
26,No,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2,Tiya Bumb,IT,Cybersecurity Specialist,50,68.15,88.6,4.6,98.15,53,4.2,23,No
58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2,Rohan Hegde,Marketing,Content Strategist,52,64.67,88.17,5.0,81.16,43,4.3,24,No
18,No,Non-Travel,1431,Research & Development,14,3,Medical,1,1839,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0,Dhanuk Goda,Marketing,Content Strategist,69,78.31,91.99,3.6,73.42,39,4.9,3,No
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0,Pranay Bala,HR,Employee Relations,91,87.99,82.15,4.2,71.9,54,3.1,18,No
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0,Tanya Saha,HR,HR Manager,80,61.56,96.99,5.0,85.23,54,4.0,12,No
45,No,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7,Saanvi Bansal,IT,Data Analyst,92,60.71,89.34,3.4,92.13,52,3.2,15,No
36,No,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0,Nehmat Butala,Sales,Sales Executive,72,89.08,91.16,4.3,80.46,48,3.3,25,No
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7,Sana Raval,Sales,Business Development,94,84.71,94.64,3.8,70.92,47,3.6,2,No
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2,Himmat Banik,Sales,Account Manager,90,67.68,85.5,3.4,82.46,47,4.0,15,No
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10,Riya Dara,IT,Data Analyst,73,80.77,78.75,3.9,90.24,50,3.3,21,No
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0,Trisha Ghosh,Finance,Auditor,98,73.2,83.32,5.0,95.17,35,4.3,30,Yes
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1,1854,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3,Siya Kamdar,Marketing,SEO Specialist,99,89.32,95.5,4.5,83.3,35,3.9,22,No
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0,Baiju Gara,Finance,Financial Analyst,95,84.87,82.68,4.6,79.94,47,3.0,4,No
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7,Ishaan Lata,Finance,Financial Analyst,58,87.43,98.4,3.4,98.45,45,3.8,1,No
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2,Madhav Bose,HR,Employee Relations,86,71.51,94.62,4.9,71.6,38,4.3,1,Yes
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6,Manikya Sekhon,HR,Recruitment Specialist,58,79.1,88.24,3.2,98.34,50,4.6,2,No
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3,Single,3968,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0,Riaan Madan,IT,Software Engineer,70,92.45,82.8,3.6,96.89,35,3.3,2,No
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2,Purab Uppal,Sales,Sales Executive,50,79.27,88.51,3.5,92.41,41,3.0,24,No
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8,Damini Sarma,Marketing,SEO Specialist,61,75.59,97.04,4.6,86.72,42,4.2,16,No
27,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8,Kaira Doctor,Marketing,SEO Specialist,96,63.88,97.25,5.0,83.76,37,4.8,28,Yes
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,4,Male,87,2,1,Human Resources,2,Married,2804,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0,Aaryahi Chowdhury,Finance,Financial Analyst,86,91.89,76.95,3.9,90.91,48,3.5,22,No
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1,Female,81,2,5,Manager,3,Married,19392,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14,Kiara Tara,IT,Cybersecurity Specialist,69,91.56,96.85,4.5,96.63,55,4.4,2,No
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married,19665,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9,Abram Randhawa,IT,Cybersecurity Specialist,70,77.88,95.6,3.0,82.62,35,3.2,4,No
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4,Single,2439,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0,Rania Shetty,IT,Data Analyst,63,60.1,79.03,4.9,93.83,35,4.8,15,No
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7,Indrans Varty,Marketing,SEO Specialist,56,91.92,89.45,4.6,99.73,35,3.5,30,No
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,4774,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3,Kartik Sheth,HR,HR Manager,69,81.67,87.32,3.5,98.73,48,4.9,18,No
39,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2,Samar Wali,Finance,Auditor,66,85.17,89.33,4.8,90.94,37,4.7,27,No
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,2662,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4,Pari Buch,Finance,Auditor,83,74.77,75.93,3.5,95.24,36,4.5,25,No
28,No,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2,Married,2856,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0,Madhup Sachar,Sales,Account Manager,76,82.02,94.29,3.5,80.89,48,4.4,7,No
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,1081,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0,Divij Chatterjee,Marketing,Marketing Executive,82,68.51,82.81,3.8,79.06,48,3.6,17,No
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,4,Male,75,3,1,Research Scientist,2,Single,2472,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,Jayan Rajan,IT,Data Analyst,68,60.94,95.48,3.4,75.62,44,4.5,2,No
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7,Krish Venkatesh,Marketing,SEO Specialist,64,94.61,78.68,3.8,71.6,42,4.3,2,No
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,Bhamini Balakrishnan,Finance,Financial Analyst,80,78.34,90.57,4.8,82.35,46,4.0,20,No
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,9713,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0,Samiha Ghosh,IT,Cybersecurity Specialist,91,81.39,86.56,3.6,84.25,41,3.7,17,No
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2,Miraya Kapadia,Finance,Financial Analyst,76,65.26,90.84,3.0,96.19,49,3.6,14,No
